timestamp,state,district,year,week_number,column,original_count,action
2026-01-09T21:27:07.354108,Meghalaya,Eastern West Khasi Hills,2025,51,demo_update_total,6,suppressed
2026-01-09T21:27:07.354133,Meghalaya,Jaintia Hills,2025,36,demo_update_total,5,suppressed
2026-01-09T21:27:07.354159,Meghalaya,Jaintia Hills,2025,37,demo_update_total,1,suppressed
2026-01-09T21:27:07.354184,Meghalaya,Jaintia Hills,2025,38,demo_update_total,4,suppressed
2026-01-09T21:27:07.354211,Meghalaya,Jaintia Hills,2025,42,demo_update_total,1,suppressed
2026-01-09T21:27:07.354236,Meghalaya,Jaintia Hills,2025,43,demo_update_total,2,suppressed
2026-01-09T21:27:07.354261,Meghalaya,Jaintia Hills,2025,44,demo_update_total,4,suppressed
2026-01-09T21:27:07.354287,Meghalaya,Jaintia Hills,2025,46,demo_update_total,2,suppressed
2026-01-09T21:27:07.354313,Meghalaya,Jaintia Hills,2025,47,demo_update_total,2,suppressed
2026-01-09T21:27:07.354338,Meghalaya,Jaintia Hills,2025,50,demo_update_total,3,suppressed
2026-01-09T21:27:07.354363,Meghalaya,Jaintia Hills,2025,51,demo_update_total,1,suppressed
2026-01-09T21:27:07.354388,Meghalaya,North Garo Hills,2026,1,demo_update_total,4,suppressed
2026-01-09T21:27:07.354413,Meghalaya,Ri Bhoi,2026,1,demo_update_total,5,suppressed
2026-01-09T21:27:07.354438,Meghalaya,South West Garo Hills,2026,1,demo_update_total,4,suppressed
2026-01-09T21:27:07.354463,Meghalaya,South West Khasi Hills,2026,1,demo_update_total,5,suppressed
2026-01-09T21:27:07.354489,Meghalaya,West Jaintia Hills,2026,1,demo_update_total,6,suppressed
2026-01-09T21:27:07.354514,Meghalaya,West Khasi Hills,2026,1,demo_update_total,1,suppressed
2026-01-09T21:27:07.354539,Mizoram,Hnahthial,2025,36,demo_update_total,3,suppressed
2026-01-09T21:27:07.354563,Mizoram,Hnahthial,2025,38,demo_update_total,2,suppressed
2026-01-09T21:27:07.354588,Mizoram,Hnahthial,2025,43,demo_update_total,2,suppressed
2026-01-09T21:27:07.354613,Mizoram,Hnahthial,2025,44,demo_update_total,1,suppressed
2026-01-09T21:27:07.354638,Mizoram,Hnahthial,2025,45,demo_update_total,2,suppressed
2026-01-09T21:27:07.354662,Mizoram,Hnahthial,2025,46,demo_update_total,2,suppressed
2026-01-09T21:27:07.354688,Mizoram,Hnahthial,2025,47,demo_update_total,6,suppressed
2026-01-09T21:27:07.354712,Mizoram,Hnahthial,2025,49,demo_update_total,9,suppressed
2026-01-09T21:27:07.354738,Mizoram,Hnahthial,2025,50,demo_update_total,7,suppressed
2026-01-09T21:27:07.354763,Mizoram,Hnahthial,2025,52,demo_update_total,1,suppressed
2026-01-09T21:27:07.354787,Mizoram,Khawzawl,2025,36,demo_update_total,2,suppressed
2026-01-09T21:27:07.354811,Mizoram,Khawzawl,2025,37,demo_update_total,7,suppressed
2026-01-09T21:27:07.354836,Mizoram,Khawzawl,2025,42,demo_update_total,2,suppressed
2026-01-09T21:27:07.354860,Mizoram,Khawzawl,2025,43,demo_update_total,2,suppressed
2026-01-09T21:27:07.354884,Mizoram,Khawzawl,2025,44,demo_update_total,4,suppressed
2026-01-09T21:27:07.354908,Mizoram,Khawzawl,2025,45,demo_update_total,8,suppressed
2026-01-09T21:27:07.354933,Mizoram,Khawzawl,2025,46,demo_update_total,2,suppressed
2026-01-09T21:27:07.354959,Mizoram,Khawzawl,2025,47,demo_update_total,1,suppressed
2026-01-09T21:27:07.354985,Mizoram,Khawzawl,2025,48,demo_update_total,3,suppressed
2026-01-09T21:27:07.355009,Mizoram,Khawzawl,2025,49,demo_update_total,2,suppressed
2026-01-09T21:27:07.355034,Mizoram,Khawzawl,2025,50,demo_update_total,2,suppressed
2026-01-09T21:27:07.355059,Mizoram,Kolasib,2026,1,demo_update_total,4,suppressed
2026-01-09T21:27:07.355084,Mizoram,Mammit,2025,52,demo_update_total,3,suppressed
2026-01-09T21:27:07.355109,Mizoram,Saiha,2025,52,demo_update_total,8,suppressed
2026-01-09T21:27:07.355134,Mizoram,Saiha,2026,1,demo_update_total,4,suppressed
2026-01-09T21:27:07.355159,Mizoram,Saitual,2025,36,demo_update_total,5,suppressed
2026-01-09T21:27:07.355185,Mizoram,Saitual,2025,43,demo_update_total,8,suppressed
2026-01-09T21:27:07.355209,Mizoram,Saitual,2025,44,demo_update_total,8,suppressed
2026-01-09T21:27:07.355234,Mizoram,Saitual,2025,46,demo_update_total,2,suppressed
2026-01-09T21:27:07.355260,Mizoram,Saitual,2025,47,demo_update_total,4,suppressed
2026-01-09T21:27:07.355285,Mizoram,Saitual,2025,48,demo_update_total,1,suppressed
2026-01-09T21:27:07.355310,Mizoram,Saitual,2025,51,demo_update_total,4,suppressed
2026-01-09T21:27:07.355335,Mizoram,Saitual,2025,52,demo_update_total,4,suppressed
2026-01-09T21:27:07.355360,Mizoram,Serchhip,2026,1,demo_update_total,6,suppressed
2026-01-09T21:27:07.355386,Nagaland,Chumukedima,2026,1,demo_update_total,4,suppressed
2026-01-09T21:27:07.355411,Nagaland,Kohima,2026,1,demo_update_total,7,suppressed
2026-01-09T21:27:07.355436,Nagaland,Longleng,2026,1,demo_update_total,1,suppressed
2026-01-09T21:27:07.355462,Nagaland,Meluri,2025,36,demo_update_total,4,suppressed
2026-01-09T21:27:07.355488,Nagaland,Meluri,2025,37,demo_update_total,8,suppressed
2026-01-09T21:27:07.355513,Nagaland,Meluri,2025,43,demo_update_total,3,suppressed
2026-01-09T21:27:07.355540,Nagaland,Meluri,2025,44,demo_update_total,6,suppressed
2026-01-09T21:27:07.355565,Nagaland,Meluri,2025,48,demo_update_total,2,suppressed
2026-01-09T21:27:07.355590,Nagaland,Meluri,2025,49,demo_update_total,7,suppressed
2026-01-09T21:27:07.355615,Nagaland,Mokokchung,2026,1,demo_update_total,2,suppressed
2026-01-09T21:27:07.355640,Nagaland,Mon,2026,1,demo_update_total,7,suppressed
2026-01-09T21:27:07.355665,Nagaland,Niuland,2025,37,demo_update_total,7,suppressed
2026-01-09T21:27:07.355696,Nagaland,Niuland,2025,47,demo_update_total,4,suppressed
2026-01-09T21:27:07.355724,Nagaland,Niuland,2025,52,demo_update_total,1,suppressed
2026-01-09T21:27:07.355750,Nagaland,Niuland,2026,1,demo_update_total,2,suppressed
2026-01-09T21:27:07.355777,Nagaland,Noklak,2026,1,demo_update_total,1,suppressed
2026-01-09T21:27:07.355802,Nagaland,Phek,2026,1,demo_update_total,4,suppressed
2026-01-09T21:27:07.355827,Nagaland,Shamator,2025,46,demo_update_total,5,suppressed
2026-01-09T21:27:07.355852,Nagaland,Shamator,2025,47,demo_update_total,5,suppressed
2026-01-09T21:27:07.355877,Nagaland,Shamator,2026,1,demo_update_total,7,suppressed
2026-01-09T21:27:07.355903,Nagaland,Tseminyu,2025,36,demo_update_total,5,suppressed
2026-01-09T21:27:07.355928,Nagaland,Tseminyu,2025,37,demo_update_total,3,suppressed
2026-01-09T21:27:07.355954,Nagaland,Tseminyu,2025,38,demo_update_total,8,suppressed
2026-01-09T21:27:07.355980,Nagaland,Tseminyu,2025,42,demo_update_total,2,suppressed
2026-01-09T21:27:07.356005,Nagaland,Tseminyu,2025,43,demo_update_total,9,suppressed
2026-01-09T21:27:07.356032,Nagaland,Tseminyu,2025,46,demo_update_total,5,suppressed
2026-01-09T21:27:07.356058,Nagaland,Tseminyu,2025,47,demo_update_total,4,suppressed
2026-01-09T21:27:07.356084,Nagaland,Tseminyu,2025,48,demo_update_total,3,suppressed
2026-01-09T21:27:07.356109,Nagaland,Tseminyu,2025,49,demo_update_total,8,suppressed
2026-01-09T21:27:07.356133,Nagaland,Tseminyu,2025,50,demo_update_total,6,suppressed
2026-01-09T21:27:07.356158,Nagaland,Tseminyu,2025,51,demo_update_total,2,suppressed
2026-01-09T21:27:07.356183,Nagaland,Tseminyu,2025,52,demo_update_total,5,suppressed
2026-01-09T21:27:07.356208,Nagaland,Tseminyu,2026,1,demo_update_total,3,suppressed
2026-01-09T21:27:07.356233,Nagaland,Tuensang,2026,1,demo_update_total,8,suppressed
2026-01-09T21:27:07.356258,Nagaland,Zunheboto,2026,1,demo_update_total,7,suppressed
2026-01-09T21:27:07.356283,Nagpur,Near Uday nagar NIT garden,2025,52,demo_update_total,1,suppressed
2026-01-09T21:27:07.356309,ODISHA,NUAPADA,2025,36,demo_update_total,2,suppressed
2026-01-09T21:27:07.356333,ODISHA,NUAPADA,2025,37,demo_update_total,2,suppressed
2026-01-09T21:27:07.356358,ODISHA,NUAPADA,2025,38,demo_update_total,3,suppressed
2026-01-09T21:27:07.356384,ODISHA,NUAPADA,2025,42,demo_update_total,1,suppressed
2026-01-09T21:27:07.356409,ODISHA,NUAPADA,2025,43,demo_update_total,5,suppressed
2026-01-09T21:27:07.356433,ODISHA,NUAPADA,2025,44,demo_update_total,5,suppressed
2026-01-09T21:27:07.356458,ODISHA,NUAPADA,2025,45,demo_update_total,6,suppressed
2026-01-09T21:27:07.356484,ODISHA,NUAPADA,2025,46,demo_update_total,4,suppressed
2026-01-09T21:27:07.356509,ODISHA,NUAPADA,2025,47,demo_update_total,7,suppressed
2026-01-09T21:27:07.356534,ODISHA,NUAPADA,2025,48,demo_update_total,2,suppressed
2026-01-09T21:27:07.356559,ODISHA,NUAPADA,2025,49,demo_update_total,4,suppressed
2026-01-09T21:27:07.356584,ODISHA,NUAPADA,2025,50,demo_update_total,6,suppressed
2026-01-09T21:27:07.356609,ODISHA,NUAPADA,2025,52,demo_update_total,3,suppressed
2026-01-09T21:27:07.356634,Odisha,ANGUL,2025,37,demo_update_total,2,suppressed
2026-01-09T21:27:07.356660,Odisha,ANGUL,2025,38,demo_update_total,1,suppressed
2026-01-09T21:27:07.356686,Odisha,ANGUL,2025,42,demo_update_total,2,suppressed
2026-01-09T21:27:07.356712,Odisha,ANGUL,2025,43,demo_update_total,1,suppressed
2026-01-09T21:27:07.356737,Odisha,ANGUL,2025,48,demo_update_total,2,suppressed
2026-01-09T21:27:07.356763,Odisha,ANGUL,2025,49,demo_update_total,1,suppressed
2026-01-09T21:27:07.356788,Odisha,ANUGUL,2025,42,demo_update_total,3,suppressed
2026-01-09T21:27:07.356813,Odisha,ANUGUL,2025,43,demo_update_total,6,suppressed
2026-01-09T21:27:07.356838,Odisha,ANUGUL,2025,44,demo_update_total,7,suppressed
2026-01-09T21:27:07.356863,Odisha,ANUGUL,2025,45,demo_update_total,3,suppressed
2026-01-09T21:27:07.356888,Odisha,ANUGUL,2025,47,demo_update_total,8,suppressed
2026-01-09T21:27:07.356913,Odisha,ANUGUL,2025,48,demo_update_total,8,suppressed
2026-01-09T21:27:07.356938,Odisha,ANUGUL,2025,51,demo_update_total,6,suppressed
2026-01-09T21:27:07.356962,Odisha,ANUGUL,2026,1,demo_update_total,2,suppressed
2026-01-09T21:27:07.356987,Odisha,Anugal,2025,37,demo_update_total,1,suppressed
2026-01-09T21:27:07.357012,Odisha,Anugal,2025,38,demo_update_total,2,suppressed
2026-01-09T21:27:07.357037,Odisha,Anugal,2025,42,demo_update_total,1,suppressed
2026-01-09T21:27:07.357063,Odisha,Anugal,2025,45,demo_update_total,1,suppressed
2026-01-09T21:27:07.357087,Odisha,Anugal,2025,46,demo_update_total,2,suppressed
2026-01-09T21:27:07.357112,Odisha,Anugal,2025,50,demo_update_total,1,suppressed
2026-01-09T21:27:07.357140,Odisha,Anugal,2025,51,demo_update_total,2,suppressed
2026-01-09T21:27:07.357167,Odisha,Anugal,2026,1,demo_update_total,1,suppressed
2026-01-09T21:27:07.357192,Odisha,Balianta,2025,52,demo_update_total,1,suppressed
2026-01-09T21:27:07.357218,Odisha,Bhadrak(R),2025,49,demo_update_total,1,suppressed
2026-01-09T21:27:07.357243,Odisha,Jajpur,2025,42,demo_update_total,8,suppressed
2026-01-09T21:27:07.357291,Odisha,Jajpur,2025,48,demo_update_total,7,suppressed
2026-01-09T21:27:07.357338,Odisha,Jajpur,2026,1,demo_update_total,2,suppressed
2026-01-09T21:27:07.357367,Odisha,jajpur,2025,42,demo_update_total,6,suppressed
2026-01-09T21:27:07.357396,Odisha,jajpur,2025,43,demo_update_total,7,suppressed
2026-01-09T21:27:07.357423,Odisha,jajpur,2025,44,demo_update_total,7,suppressed
2026-01-09T21:27:07.357450,Odisha,jajpur,2025,45,demo_update_total,9,suppressed
2026-01-09T21:27:07.357476,Odisha,jajpur,2025,47,demo_update_total,5,suppressed
2026-01-09T21:27:07.357503,Odisha,jajpur,2025,49,demo_update_total,9,suppressed
2026-01-09T21:27:07.357528,Odisha,jajpur,2025,51,demo_update_total,5,suppressed
2026-01-09T21:27:07.357554,Odisha,jajpur,2026,1,demo_update_total,2,suppressed
2026-01-09T21:27:07.357580,Orissa,Angul,2025,45,demo_update_total,2,suppressed
2026-01-09T21:27:07.357605,Orissa,Angul,2025,50,demo_update_total,1,suppressed
2026-01-09T21:27:07.357631,Orissa,Anugul,2025,36,demo_update_total,5,suppressed
2026-01-09T21:27:07.357655,Orissa,Anugul,2025,46,demo_update_total,6,suppressed
2026-01-09T21:27:07.357680,Orissa,Anugul,2025,47,demo_update_total,2,suppressed
2026-01-09T21:27:07.357712,Orissa,Anugul,2025,48,demo_update_total,2,suppressed
2026-01-09T21:27:07.357739,Orissa,Anugul,2026,1,demo_update_total,1,suppressed
2026-01-09T21:27:07.357765,Orissa,Baleswar,2025,38,demo_update_total,1,suppressed
2026-01-09T21:27:07.357791,Orissa,Baleswar,2025,43,demo_update_total,2,suppressed
2026-01-09T21:27:07.357817,Orissa,Baleswar,2025,46,demo_update_total,2,suppressed
2026-01-09T21:27:07.357842,Orissa,Baleswar,2025,49,demo_update_total,1,suppressed
2026-01-09T21:27:07.357868,Orissa,Bargarh,2026,1,demo_update_total,7,suppressed
2026-01-09T21:27:07.357892,Orissa,Baudh,2025,43,demo_update_total,3,suppressed
2026-01-09T21:27:07.357917,Orissa,Baudh,2025,48,demo_update_total,1,suppressed
2026-01-09T21:27:07.357942,Orissa,Debagarh,2025,36,demo_update_total,1,suppressed
2026-01-09T21:27:07.357968,Orissa,Debagarh,2025,46,demo_update_total,2,suppressed
2026-01-09T21:27:07.357994,Orissa,Debagarh,2025,47,demo_update_total,2,suppressed
2026-01-09T21:27:07.358019,Orissa,Debagarh,2025,52,demo_update_total,2,suppressed
2026-01-09T21:27:07.358044,Orissa,Dhenkanal,2026,1,demo_update_total,2,suppressed
2026-01-09T21:27:07.358069,Orissa,Gajapati,2025,36,demo_update_total,5,suppressed
2026-01-09T21:27:07.358094,Orissa,Gajapati,2025,37,demo_update_total,9,suppressed
2026-01-09T21:27:07.358118,Orissa,Gajapati,2025,38,demo_update_total,7,suppressed
2026-01-09T21:27:07.358144,Orissa,Gajapati,2025,42,demo_update_total,2,suppressed
2026-01-09T21:27:07.358168,Orissa,Gajapati,2025,43,demo_update_total,3,suppressed
2026-01-09T21:27:07.358193,Orissa,Gajapati,2025,44,demo_update_total,2,suppressed
2026-01-09T21:27:07.358218,Orissa,Gajapati,2025,45,demo_update_total,8,suppressed
2026-01-09T21:27:07.358243,Orissa,Gajapati,2025,46,demo_update_total,2,suppressed
2026-01-09T21:27:07.358268,Orissa,Gajapati,2025,47,demo_update_total,2,suppressed
2026-01-09T21:27:07.358294,Orissa,Gajapati,2025,48,demo_update_total,2,suppressed
2026-01-09T21:27:07.358318,Orissa,Gajapati,2025,49,demo_update_total,6,suppressed
2026-01-09T21:27:07.358343,Orissa,Gajapati,2025,51,demo_update_total,4,suppressed
2026-01-09T21:27:07.358368,Orissa,Gajapati,2025,52,demo_update_total,2,suppressed
2026-01-09T21:27:07.358394,Orissa,Jagatsinghapur,2025,37,demo_update_total,4,suppressed
2026-01-09T21:27:07.358418,Orissa,Jagatsinghapur,2025,38,demo_update_total,8,suppressed
2026-01-09T21:27:07.358443,Orissa,Jagatsinghapur,2025,42,demo_update_total,5,suppressed
2026-01-09T21:27:07.358469,Orissa,Jagatsinghapur,2025,43,demo_update_total,4,suppressed
2026-01-09T21:27:07.358494,Orissa,Jagatsinghapur,2025,44,demo_update_total,3,suppressed
2026-01-09T21:27:07.358519,Orissa,Jagatsinghapur,2025,46,demo_update_total,2,suppressed
2026-01-09T21:27:07.358544,Orissa,Jagatsinghapur,2025,48,demo_update_total,3,suppressed
2026-01-09T21:27:07.358569,Orissa,Jagatsinghapur,2025,49,demo_update_total,5,suppressed
2026-01-09T21:27:07.358594,Orissa,Jagatsinghapur,2025,50,demo_update_total,9,suppressed
2026-01-09T21:27:07.358618,Orissa,Jagatsinghapur,2025,51,demo_update_total,4,suppressed
2026-01-09T21:27:07.358642,Orissa,Jagatsinghapur,2025,52,demo_update_total,7,suppressed
2026-01-09T21:27:07.358668,Orissa,Jagatsinghapur,2026,1,demo_update_total,1,suppressed
2026-01-09T21:27:07.358693,Orissa,Jajapur,2026,1,demo_update_total,2,suppressed
2026-01-09T21:27:07.358718,Orissa,Jharsuguda,2025,36,demo_update_total,3,suppressed
2026-01-09T21:27:07.358742,Orissa,Jharsuguda,2025,37,demo_update_total,5,suppressed
2026-01-09T21:27:07.358766,Orissa,Jharsuguda,2025,38,demo_update_total,9,suppressed
2026-01-09T21:27:07.358791,Orissa,Jharsuguda,2025,42,demo_update_total,5,suppressed
2026-01-09T21:27:07.358815,Orissa,Jharsuguda,2025,43,demo_update_total,5,suppressed
2026-01-09T21:27:07.358840,Orissa,Jharsuguda,2025,44,demo_update_total,4,suppressed
2026-01-09T21:27:07.358864,Orissa,Jharsuguda,2025,46,demo_update_total,9,suppressed
2026-01-09T21:27:07.358890,Orissa,Jharsuguda,2025,47,demo_update_total,4,suppressed
2026-01-09T21:27:07.358914,Orissa,Jharsuguda,2025,48,demo_update_total,5,suppressed
2026-01-09T21:27:07.358938,Orissa,Jharsuguda,2025,51,demo_update_total,8,suppressed
2026-01-09T21:27:07.358963,Orissa,Jharsuguda,2026,1,demo_update_total,1,suppressed
2026-01-09T21:27:07.358988,Orissa,Kalahandi,2025,37,demo_update_total,1,suppressed
2026-01-09T21:27:07.359013,Orissa,Kalahandi,2025,38,demo_update_total,2,suppressed
2026-01-09T21:27:07.359038,Orissa,Kalahandi,2025,42,demo_update_total,4,suppressed
2026-01-09T21:27:07.359063,Orissa,Kalahandi,2025,43,demo_update_total,1,suppressed
2026-01-09T21:27:07.359088,Orissa,Kalahandi,2025,45,demo_update_total,1,suppressed
2026-01-09T21:27:07.359112,Orissa,Kalahandi,2025,46,demo_update_total,1,suppressed
2026-01-09T21:27:07.359137,Orissa,Kalahandi,2025,47,demo_update_total,3,suppressed
2026-01-09T21:27:07.359161,Orissa,Kalahandi,2025,48,demo_update_total,1,suppressed
2026-01-09T21:27:07.359187,Orissa,Kalahandi,2025,49,demo_update_total,2,suppressed
2026-01-09T21:27:07.359213,Orissa,Kalahandi,2025,50,demo_update_total,2,suppressed
2026-01-09T21:27:07.359238,Orissa,Kandhamal,2025,51,demo_update_total,7,suppressed
2026-01-09T21:27:07.359263,Orissa,Kandhamal,2026,1,demo_update_total,5,suppressed
2026-01-09T21:27:07.359287,Orissa,Kendrapara,2025,38,demo_update_total,9,suppressed
2026-01-09T21:27:07.359312,Orissa,Kendrapara,2025,47,demo_update_total,5,suppressed
2026-01-09T21:27:07.359337,Orissa,Kendrapara,2025,48,demo_update_total,2,suppressed
2026-01-09T21:27:07.359363,Orissa,Kendrapara,2026,1,demo_update_total,3,suppressed
2026-01-09T21:27:07.359388,Orissa,Kendujhar,2025,47,demo_update_total,9,suppressed
2026-01-09T21:27:07.359414,Orissa,Khorda,2025,43,demo_update_total,1,suppressed
2026-01-09T21:27:07.359440,Orissa,Khorda,2025,45,demo_update_total,2,suppressed
2026-01-09T21:27:07.359464,Orissa,Khorda,2025,50,demo_update_total,2,suppressed
2026-01-09T21:27:07.359489,Orissa,Koraput,2026,1,demo_update_total,8,suppressed
2026-01-09T21:27:07.359514,Orissa,Malkangiri,2025,47,demo_update_total,7,suppressed
2026-01-09T21:27:07.359539,Orissa,Malkangiri,2025,50,demo_update_total,5,suppressed
2026-01-09T21:27:07.359563,Orissa,Malkangiri,2025,51,demo_update_total,8,suppressed
2026-01-09T21:27:07.359589,Orissa,Mayurbhanj,2025,36,demo_update_total,5,suppressed
2026-01-09T21:27:07.359613,Orissa,Mayurbhanj,2025,37,demo_update_total,2,suppressed
2026-01-09T21:27:07.359638,Orissa,Mayurbhanj,2025,38,demo_update_total,3,suppressed
2026-01-09T21:27:07.359662,Orissa,Mayurbhanj,2025,42,demo_update_total,2,suppressed
2026-01-09T21:27:07.359691,Orissa,Mayurbhanj,2025,43,demo_update_total,8,suppressed
2026-01-09T21:27:07.359721,Orissa,Mayurbhanj,2025,44,demo_update_total,3,suppressed
2026-01-09T21:27:07.359747,Orissa,Mayurbhanj,2025,45,demo_update_total,7,suppressed
2026-01-09T21:27:07.359773,Orissa,Mayurbhanj,2025,46,demo_update_total,1,suppressed
2026-01-09T21:27:07.359798,Orissa,Mayurbhanj,2025,47,demo_update_total,1,suppressed
2026-01-09T21:27:07.359823,Orissa,Mayurbhanj,2025,48,demo_update_total,2,suppressed
2026-01-09T21:27:07.359849,Orissa,Mayurbhanj,2025,49,demo_update_total,4,suppressed
2026-01-09T21:27:07.359874,Orissa,Mayurbhanj,2025,50,demo_update_total,8,suppressed
2026-01-09T21:27:07.359899,Orissa,Mayurbhanj,2025,51,demo_update_total,2,suppressed
2026-01-09T21:27:07.359925,Orissa,Mayurbhanj,2025,52,demo_update_total,2,suppressed
2026-01-09T21:27:07.359951,Orissa,Nabarangapur,2025,37,demo_update_total,4,suppressed
2026-01-09T21:27:07.359976,Orissa,Nabarangapur,2025,45,demo_update_total,1,suppressed
2026-01-09T21:27:07.360002,Orissa,Nabarangapur,2025,46,demo_update_total,1,suppressed
2026-01-09T21:27:07.360027,Orissa,Nabarangapur,2025,48,demo_update_total,2,suppressed
2026-01-09T21:27:07.360055,Orissa,Nabarangapur,2025,49,demo_update_total,2,suppressed
2026-01-09T21:27:07.360081,Orissa,Nabarangapur,2025,50,demo_update_total,2,suppressed
2026-01-09T21:27:07.360107,Orissa,Nabarangapur,2025,52,demo_update_total,2,suppressed
2026-01-09T21:27:07.360133,Orissa,Nayagarh,2026,1,demo_update_total,5,suppressed
2026-01-09T21:27:07.360158,Orissa,Nuapada,2025,36,demo_update_total,1,suppressed
2026-01-09T21:27:07.360183,Orissa,Nuapada,2025,37,demo_update_total,1,suppressed
2026-01-09T21:27:07.360208,Orissa,Rayagada,2026,1,demo_update_total,9,suppressed
2026-01-09T21:27:07.360233,Orissa,Sambalpur,2025,47,demo_update_total,4,suppressed
2026-01-09T21:27:07.360258,Orissa,Sambalpur,2026,1,demo_update_total,2,suppressed
2026-01-09T21:27:07.360283,Orissa,Sonapur,2025,42,demo_update_total,9,suppressed
2026-01-09T21:27:07.360308,Orissa,Sonapur,2025,43,demo_update_total,5,suppressed
2026-01-09T21:27:07.360333,Orissa,Sonapur,2025,44,demo_update_total,2,suppressed
2026-01-09T21:27:07.360357,Orissa,Sonapur,2025,46,demo_update_total,6,suppressed
2026-01-09T21:27:07.360382,Orissa,Sonapur,2025,47,demo_update_total,5,suppressed
2026-01-09T21:27:07.360407,Orissa,Sonapur,2025,48,demo_update_total,6,suppressed
2026-01-09T21:27:07.360433,Orissa,Sonapur,2025,49,demo_update_total,8,suppressed
2026-01-09T21:27:07.360459,Orissa,Sonapur,2025,50,demo_update_total,8,suppressed
2026-01-09T21:27:07.360484,Orissa,Sonapur,2025,51,demo_update_total,1,suppressed
2026-01-09T21:27:07.360508,Orissa,Sonapur,2025,52,demo_update_total,8,suppressed
2026-01-09T21:27:07.360533,Orissa,Subarnapur,2025,36,demo_update_total,8,suppressed
2026-01-09T21:27:07.360559,Orissa,Subarnapur,2025,37,demo_update_total,8,suppressed
2026-01-09T21:27:07.360583,Orissa,Subarnapur,2025,38,demo_update_total,5,suppressed
2026-01-09T21:27:07.360608,Orissa,Subarnapur,2025,42,demo_update_total,4,suppressed
2026-01-09T21:27:07.360633,Orissa,Subarnapur,2025,43,demo_update_total,3,suppressed
2026-01-09T21:27:07.360657,Orissa,Subarnapur,2025,44,demo_update_total,1,suppressed
2026-01-09T21:27:07.360681,Orissa,Subarnapur,2025,45,demo_update_total,2,suppressed
2026-01-09T21:27:07.360706,Orissa,Subarnapur,2025,46,demo_update_total,4,suppressed
2026-01-09T21:27:07.360731,Orissa,Subarnapur,2025,47,demo_update_total,1,suppressed
2026-01-09T21:27:07.360756,Orissa,Subarnapur,2025,48,demo_update_total,3,suppressed
2026-01-09T21:27:07.360781,Orissa,Subarnapur,2025,49,demo_update_total,5,suppressed
2026-01-09T21:27:07.360807,Orissa,Subarnapur,2025,50,demo_update_total,2,suppressed
2026-01-09T21:27:07.360833,Orissa,Subarnapur,2025,52,demo_update_total,5,suppressed
2026-01-09T21:27:07.360858,Orissa,Sundargarh,2026,1,demo_update_total,2,suppressed
2026-01-09T21:27:07.360882,Orissa,Sundergarh,2025,50,demo_update_total,1,suppressed
2026-01-09T21:27:07.360906,Pondicherry,Yanam,2025,42,demo_update_total,3,suppressed
2026-01-09T21:27:07.360931,Pondicherry,Yanam,2025,44,demo_update_total,8,suppressed
2026-01-09T21:27:07.360955,Pondicherry,Yanam,2025,45,demo_update_total,9,suppressed
2026-01-09T21:27:07.360979,Pondicherry,Yanam,2025,47,demo_update_total,3,suppressed
2026-01-09T21:27:07.361004,Pondicherry,Yanam,2025,52,demo_update_total,9,suppressed
2026-01-09T21:27:07.361037,Pondicherry,Yanam,2026,1,demo_update_total,2,suppressed
2026-01-09T21:27:07.361062,Puducherry,Pondicherry,2025,36,demo_update_total,1,suppressed
2026-01-09T21:27:07.361086,Puducherry,Pondicherry,2025,37,demo_update_total,2,suppressed
2026-01-09T21:27:07.361110,Puducherry,Pondicherry,2025,38,demo_update_total,5,suppressed
2026-01-09T21:27:07.361134,Puducherry,Pondicherry,2025,42,demo_update_total,2,suppressed
2026-01-09T21:27:07.361158,Puducherry,Pondicherry,2025,44,demo_update_total,1,suppressed
2026-01-09T21:27:07.361183,Puducherry,Pondicherry,2025,45,demo_update_total,1,suppressed
2026-01-09T21:27:07.361209,Puducherry,Pondicherry,2025,46,demo_update_total,4,suppressed
2026-01-09T21:27:07.361235,Puducherry,Pondicherry,2025,48,demo_update_total,2,suppressed
2026-01-09T21:27:07.361259,Puducherry,Pondicherry,2025,49,demo_update_total,2,suppressed
2026-01-09T21:27:07.361284,Puducherry,Pondicherry,2025,50,demo_update_total,3,suppressed
2026-01-09T21:27:07.361309,Puducherry,Pondicherry,2025,52,demo_update_total,4,suppressed
2026-01-09T21:27:07.361333,Puducherry,Yanam,2025,36,demo_update_total,5,suppressed
2026-01-09T21:27:07.361358,Puducherry,Yanam,2025,38,demo_update_total,1,suppressed
2026-01-09T21:27:07.361382,Puducherry,Yanam,2025,42,demo_update_total,2,suppressed
2026-01-09T21:27:07.361406,Puducherry,Yanam,2025,43,demo_update_total,7,suppressed
2026-01-09T21:27:07.361434,Puducherry,Yanam,2025,44,demo_update_total,4,suppressed
2026-01-09T21:27:07.361463,Puducherry,Yanam,2025,45,demo_update_total,7,suppressed
2026-01-09T21:27:07.361489,Puducherry,Yanam,2025,46,demo_update_total,2,suppressed
2026-01-09T21:27:07.361517,Puducherry,Yanam,2025,47,demo_update_total,4,suppressed
2026-01-09T21:27:07.361544,Puducherry,Yanam,2025,48,demo_update_total,3,suppressed
2026-01-09T21:27:07.361569,Puducherry,Yanam,2025,50,demo_update_total,9,suppressed
2026-01-09T21:27:07.361595,Puducherry,Yanam,2025,51,demo_update_total,9,suppressed
